Production,Productivity,SForest,AD,Sharvest,Rewetting,Area (Mha)
High,MediumLow,75,Low,83,50,-1.0612014063369557
High,MediumLow,75,Low,83,75,-1.0612014063369557
High,MediumLow,75,Low,83,100,-1.0612014063369557
LowLow,HighHigh,0,High,0,0,2.321489321798512
LowLow,HighHigh,0,High,0,25,2.321489321798512
LowLow,HighHigh,0,High,0,50,2.321489321798512
LowLow,HighHigh,0,High,0,75,2.321489321798512
LowLow,HighHigh,0,High,0,100,2.321489321798512
LowLow,HighHigh,0,High,20,0,2.321489321798512
LowLow,HighHigh,0,High,20,25,2.321489321798512
LowLow,HighHigh,0,High,20,50,2.321489321798512
LowLow,HighHigh,0,High,20,75,2.321489321798512
LowLow,HighHigh,0,High,20,100,2.321489321798512
LowLow,HighHigh,0,High,50,0,2.321489321798512
LowLow,HighHigh,0,High,50,25,2.321489321798512
LowLow,HighHigh,0,High,50,50,2.321489321798512
LowLow,HighHigh,0,High,50,75,2.321489321798512
LowLow,HighHigh,0,High,50,100,2.321489321798512
LowLow,HighHigh,0,High,83,0,2.321489321798512
LowLow,HighHigh,0,High,83,25,2.321489321798512
LowLow,HighHigh,0,High,83,50,2.321489321798512
LowLow,HighHigh,0,High,83,75,2.321489321798512
LowLow,HighHigh,0,High,83,100,2.321489321798512
LowLow,HighHigh,0,Low,0,0,2.321489321798512
LowLow,HighHigh,0,Low,0,25,2.321489321798512
LowLow,HighHigh,0,Low,0,50,2.321489321798512
LowLow,HighHigh,0,Low,0,75,2.321489321798512
LowLow,HighHigh,0,Low,0,100,2.321489321798512
LowLow,HighHigh,0,Low,20,0,2.321489321798512
LowLow,HighHigh,0,Low,20,25,2.321489321798512
LowLow,HighHigh,0,Low,20,50,2.321489321798512
LowLow,HighHigh,0,Low,20,75,2.321489321798512
LowLow,HighHigh,0,Low,20,100,2.321489321798512
LowLow,HighHigh,0,Low,50,0,2.321489321798512
LowLow,HighHigh,0,Low,50,25,2.321489321798512
LowLow,HighHigh,0,Low,50,50,2.321489321798512
LowLow,HighHigh,0,Low,50,75,2.321489321798512
LowLow,HighHigh,0,Low,50,100,2.321489321798512
LowLow,HighHigh,0,Low,83,0,2.321489321798512
LowLow,HighHigh,0,Low,83,25,2.321489321798512
LowLow,HighHigh,0,Low,83,50,2.321489321798512
LowLow,HighHigh,0,Low,83,75,2.321489321798512
LowLow,HighHigh,0,Low,83,100,2.321489321798512
LowLow,HighHigh,100,High,0,0,2.321489321798512
LowLow,HighHigh,100,High,0,25,2.321489321798512
LowLow,HighHigh,100,High,0,50,2.321489321798512
LowLow,HighHigh,100,High,0,75,2.321489321798512
LowLow,HighHigh,100,High,0,100,2.321489321798512
LowLow,HighHigh,100,High,20,0,2.321489321798512
LowLow,HighHigh,100,High,20,25,2.321489321798512
LowLow,HighHigh,100,High,20,50,2.321489321798512
LowLow,HighHigh,100,High,20,75,2.321489321798512
LowLow,HighHigh,100,High,20,100,2.321489321798512
LowLow,HighHigh,100,High,50,0,2.321489321798512
LowLow,HighHigh,100,High,50,25,2.321489321798512
LowLow,HighHigh,100,High,50,50,2.321489321798512
LowLow,HighHigh,100,High,50,75,2.321489321798512
LowLow,HighHigh,100,High,50,100,2.321489321798512
LowLow,HighHigh,100,High,83,0,2.321489321798512
LowLow,HighHigh,100,High,83,25,2.321489321798512
LowLow,HighHigh,100,High,83,50,2.321489321798512
LowLow,HighHigh,100,High,83,75,2.321489321798512
LowLow,HighHigh,100,High,83,100,2.321489321798512
LowLow,HighHigh,100,Low,0,0,2.321489321798512
LowLow,HighHigh,100,Low,0,25,2.321489321798512
LowLow,HighHigh,100,Low,0,50,2.321489321798512
LowLow,HighHigh,100,Low,0,75,2.321489321798512
LowLow,HighHigh,100,Low,0,100,2.321489321798512
LowLow,HighHigh,100,Low,20,0,2.321489321798512
LowLow,HighHigh,100,Low,20,25,2.321489321798512
LowLow,HighHigh,100,Low,20,50,2.321489321798512
LowLow,HighHigh,100,Low,20,75,2.321489321798512
LowLow,HighHigh,100,Low,20,100,2.321489321798512
LowLow,HighHigh,100,Low,50,0,2.321489321798512
LowLow,HighHigh,100,Low,50,25,2.321489321798512
LowLow,HighHigh,100,Low,50,50,2.321489321798512
LowLow,HighHigh,100,Low,50,75,2.321489321798512
LowLow,HighHigh,100,Low,50,100,2.321489321798512
LowLow,HighHigh,100,Low,83,0,2.321489321798512
LowLow,HighHigh,100,Low,83,25,2.321489321798512
LowLow,HighHigh,100,Low,83,50,2.321489321798512
LowLow,HighHigh,100,Low,83,75,2.321489321798512
LowLow,HighHigh,100,Low,83,100,2.321489321798512
LowLow,HighHigh,25,High,0,0,2.321489321798512
LowLow,HighHigh,25,High,0,25,2.321489321798512
LowLow,HighHigh,25,High,0,50,2.321489321798512
LowLow,HighHigh,25,High,0,75,2.321489321798512
LowLow,HighHigh,25,High,0,100,2.321489321798512
LowLow,HighHigh,25,High,20,0,2.321489321798512
LowLow,HighHigh,25,High,20,25,2.321489321798512
LowLow,HighHigh,25,High,20,50,2.321489321798512
LowLow,HighHigh,25,High,20,75,2.321489321798512
LowLow,HighHigh,25,High,20,100,2.321489321798512
LowLow,HighHigh,25,High,50,0,2.321489321798512
LowLow,HighHigh,25,High,50,25,2.321489321798512
LowLow,HighHigh,25,High,50,50,2.321489321798512
LowLow,HighHigh,25,High,50,75,2.321489321798512
LowLow,HighHigh,25,High,50,100,2.321489321798512
LowLow,HighHigh,25,High,83,0,2.321489321798512
LowLow,HighHigh,25,High,83,25,2.321489321798512
LowLow,HighHigh,25,High,83,50,2.321489321798512
LowLow,HighHigh,25,High,83,75,2.321489321798512
LowLow,HighHigh,25,High,83,100,2.321489321798512
LowLow,HighHigh,25,Low,0,0,2.321489321798512
LowLow,HighHigh,25,Low,0,25,2.321489321798512
LowLow,HighHigh,25,Low,0,50,2.321489321798512
LowLow,HighHigh,25,Low,0,75,2.321489321798512
LowLow,HighHigh,25,Low,0,100,2.321489321798512
LowLow,HighHigh,25,Low,20,0,2.321489321798512
LowLow,HighHigh,25,Low,20,25,2.321489321798512
LowLow,HighHigh,25,Low,20,50,2.321489321798512
LowLow,HighHigh,25,Low,20,75,2.321489321798512
LowLow,HighHigh,25,Low,20,100,2.321489321798512
LowLow,HighHigh,25,Low,50,0,2.321489321798512
LowLow,HighHigh,25,Low,50,25,2.321489321798512
LowLow,HighHigh,25,Low,50,50,2.321489321798512
LowLow,HighHigh,25,Low,50,75,2.321489321798512
LowLow,HighHigh,25,Low,50,100,2.321489321798512
LowLow,HighHigh,25,Low,83,0,2.321489321798512
LowLow,HighHigh,25,Low,83,25,2.321489321798512
LowLow,HighHigh,25,Low,83,50,2.321489321798512
LowLow,HighHigh,25,Low,83,75,2.321489321798512
LowLow,HighHigh,25,Low,83,100,2.321489321798512
LowLow,HighHigh,50,High,0,0,2.321489321798512
LowLow,HighHigh,50,High,0,25,2.321489321798512
LowLow,HighHigh,50,High,0,50,2.321489321798512
LowLow,HighHigh,50,High,0,75,2.321489321798512
LowLow,HighHigh,50,High,0,100,2.321489321798512
LowLow,HighHigh,50,High,20,0,2.321489321798512
LowLow,HighHigh,50,High,20,25,2.321489321798512
LowLow,HighHigh,50,High,20,50,2.321489321798512
LowLow,HighHigh,50,High,20,75,2.321489321798512
LowLow,HighHigh,50,High,20,100,2.321489321798512
LowLow,HighHigh,50,High,50,0,2.321489321798512
LowLow,HighHigh,50,High,50,25,2.321489321798512
LowLow,HighHigh,50,High,50,50,2.321489321798512
LowLow,HighHigh,50,High,50,75,2.321489321798512
LowLow,HighHigh,50,High,50,100,2.321489321798512
LowLow,HighHigh,50,High,83,0,2.321489321798512
LowLow,HighHigh,50,High,83,25,2.321489321798512
LowLow,HighHigh,50,High,83,50,2.321489321798512
LowLow,HighHigh,50,High,83,75,2.321489321798512
LowLow,HighHigh,50,High,83,100,2.321489321798512
LowLow,HighHigh,50,Low,0,0,2.321489321798512
LowLow,HighHigh,50,Low,0,25,2.321489321798512
LowLow,HighHigh,50,Low,0,50,2.321489321798512
LowLow,HighHigh,50,Low,0,75,2.321489321798512
LowLow,HighHigh,50,Low,0,100,2.321489321798512
LowLow,HighHigh,50,Low,20,0,2.321489321798512
LowLow,HighHigh,50,Low,20,25,2.321489321798512
LowLow,HighHigh,50,Low,20,50,2.321489321798512
LowLow,HighHigh,50,Low,20,75,2.321489321798512
LowLow,HighHigh,50,Low,20,100,2.321489321798512
LowLow,HighHigh,50,Low,50,0,2.321489321798512
LowLow,HighHigh,50,Low,50,25,2.321489321798512
LowLow,HighHigh,50,Low,50,50,2.321489321798512
LowLow,HighHigh,50,Low,50,75,2.321489321798512
LowLow,HighHigh,50,Low,50,100,2.321489321798512
LowLow,HighHigh,50,Low,83,0,2.321489321798512
LowLow,HighHigh,50,Low,83,25,2.321489321798512
LowLow,HighHigh,50,Low,83,50,2.321489321798512
LowLow,HighHigh,50,Low,83,75,2.321489321798512
LowLow,HighHigh,50,Low,83,100,2.321489321798512
LowLow,HighHigh,75,High,0,0,2.321489321798512
LowLow,HighHigh,75,High,0,25,2.321489321798512
LowLow,HighHigh,75,High,0,50,2.321489321798512
LowLow,HighHigh,75,High,0,75,2.321489321798512
LowLow,HighHigh,75,High,0,100,2.321489321798512
LowLow,HighHigh,75,High,20,0,2.321489321798512
LowLow,HighHigh,75,High,20,25,2.321489321798512
LowLow,HighHigh,75,High,20,50,2.321489321798512
LowLow,HighHigh,75,High,20,75,2.321489321798512
LowLow,HighHigh,75,High,20,100,2.321489321798512
LowLow,HighHigh,75,High,50,0,2.321489321798512
LowLow,HighHigh,75,High,50,25,2.321489321798512
LowLow,HighHigh,75,High,50,50,2.321489321798512
LowLow,HighHigh,75,High,50,75,2.321489321798512
LowLow,HighHigh,75,High,50,100,2.321489321798512
LowLow,HighHigh,75,High,83,0,2.321489321798512
LowLow,HighHigh,75,High,83,25,2.321489321798512
LowLow,HighHigh,75,High,83,50,2.321489321798512
LowLow,HighHigh,75,High,83,75,2.321489321798512
LowLow,HighHigh,75,High,83,100,2.321489321798512
LowLow,HighHigh,75,Low,0,0,2.321489321798512
LowLow,HighHigh,75,Low,0,25,2.321489321798512
LowLow,HighHigh,75,Low,0,50,2.321489321798512
LowLow,HighHigh,75,Low,0,75,2.321489321798512
LowLow,HighHigh,75,Low,0,100,2.321489321798512
LowLow,HighHigh,75,Low,20,0,2.321489321798512
LowLow,HighHigh,75,Low,20,25,2.321489321798512
LowLow,HighHigh,75,Low,20,50,2.321489321798512
LowLow,HighHigh,75,Low,20,75,2.321489321798512
LowLow,HighHigh,75,Low,20,100,2.321489321798512
LowLow,HighHigh,75,Low,50,0,2.321489321798512
LowLow,HighHigh,75,Low,50,25,2.321489321798512
LowLow,HighHigh,75,Low,50,50,2.321489321798512
LowLow,HighHigh,75,Low,50,75,2.321489321798512
LowLow,HighHigh,75,Low,50,100,2.321489321798512
LowLow,HighHigh,75,Low,83,0,2.321489321798512
LowLow,HighHigh,75,Low,83,25,2.321489321798512
LowLow,HighHigh,75,Low,83,50,2.321489321798512
LowLow,HighHigh,75,Low,83,75,2.321489321798512
LowLow,HighHigh,75,Low,83,100,2.321489321798512
LowLow,HighLow,0,High,0,0,2.321489321798512
LowLow,HighLow,0,High,0,25,2.321489321798512
LowLow,HighLow,0,High,0,50,2.321489321798512
LowLow,HighLow,0,High,0,75,2.321489321798512
LowLow,HighLow,0,High,0,100,2.321489321798512
LowLow,HighLow,0,High,20,0,2.321489321798512
LowLow,HighLow,0,High,20,25,2.321489321798512
LowLow,HighLow,0,High,20,50,2.321489321798512
LowLow,HighLow,0,High,20,75,2.321489321798512
LowLow,HighLow,0,High,20,100,2.321489321798512
LowLow,HighLow,0,High,50,0,2.321489321798512
LowLow,HighLow,0,High,50,25,2.321489321798512
LowLow,HighLow,0,High,50,50,2.321489321798512
LowLow,HighLow,0,High,50,75,2.321489321798512
LowLow,HighLow,0,High,50,100,2.321489321798512
LowLow,HighLow,0,High,83,0,2.321489321798512
LowLow,HighLow,0,High,83,25,2.321489321798512
LowLow,HighLow,0,High,83,50,2.321489321798512
LowLow,HighLow,0,High,83,75,2.321489321798512
LowLow,HighLow,0,High,83,100,2.321489321798512
LowLow,HighLow,0,Low,0,0,2.321489321798512
LowLow,HighLow,0,Low,0,25,2.321489321798512
LowLow,HighLow,0,Low,0,50,2.321489321798512
LowLow,HighLow,0,Low,0,75,2.321489321798512
LowLow,HighLow,0,Low,0,100,2.321489321798512
LowLow,HighLow,0,Low,20,0,2.321489321798512
LowLow,HighLow,0,Low,20,25,2.321489321798512
LowLow,HighLow,0,Low,20,50,2.321489321798512
LowLow,HighLow,0,Low,20,75,2.321489321798512
LowLow,HighLow,0,Low,20,100,2.321489321798512
LowLow,HighLow,0,Low,50,0,2.321489321798512
LowLow,HighLow,0,Low,50,25,2.321489321798512
LowLow,HighLow,0,Low,50,50,2.321489321798512
LowLow,HighLow,0,Low,50,75,2.321489321798512
LowLow,HighLow,0,Low,50,100,2.321489321798512
LowLow,HighLow,0,Low,83,0,2.321489321798512
LowLow,HighLow,0,Low,83,25,2.321489321798512
LowLow,HighLow,0,Low,83,50,2.321489321798512
LowLow,HighLow,0,Low,83,75,2.321489321798512
LowLow,HighLow,0,Low,83,100,2.321489321798512
LowLow,HighLow,100,High,0,0,2.321489321798512
LowLow,HighLow,100,High,0,25,2.321489321798512
LowLow,HighLow,100,High,0,50,2.321489321798512
LowLow,HighLow,100,High,0,75,2.321489321798512
LowLow,HighLow,100,High,0,100,2.321489321798512
LowLow,HighLow,100,High,20,0,2.321489321798512
LowLow,HighLow,100,High,20,25,2.321489321798512
LowLow,HighLow,100,High,20,50,2.321489321798512
LowLow,HighLow,100,High,20,75,2.321489321798512
LowLow,HighLow,100,High,20,100,2.321489321798512
LowLow,HighLow,100,High,50,0,2.321489321798512
LowLow,HighLow,100,High,50,25,2.321489321798512
LowLow,HighLow,100,High,50,50,2.321489321798512
LowLow,HighLow,100,High,50,75,2.321489321798512
LowLow,HighLow,100,High,50,100,2.321489321798512
LowLow,HighLow,100,High,83,0,2.321489321798512
LowLow,HighLow,100,High,83,25,2.321489321798512
LowLow,HighLow,100,High,83,50,2.321489321798512
LowLow,HighLow,100,High,83,75,2.321489321798512
LowLow,HighLow,100,High,83,100,2.321489321798512
LowLow,HighLow,100,Low,0,0,2.321489321798512
LowLow,HighLow,100,Low,0,25,2.321489321798512
LowLow,HighLow,100,Low,0,50,2.321489321798512
LowLow,HighLow,100,Low,0,75,2.321489321798512
LowLow,HighLow,100,Low,0,100,2.321489321798512
LowLow,HighLow,100,Low,20,0,2.321489321798512
LowLow,HighLow,100,Low,20,25,2.321489321798512
LowLow,HighLow,100,Low,20,50,2.321489321798512
LowLow,HighLow,100,Low,20,75,2.321489321798512
LowLow,HighLow,100,Low,20,100,2.321489321798512
LowLow,HighLow,100,Low,50,0,2.321489321798512
LowLow,HighLow,100,Low,50,25,2.321489321798512
LowLow,HighLow,100,Low,50,50,2.321489321798512
LowLow,HighLow,100,Low,50,75,2.321489321798512
LowLow,HighLow,100,Low,50,100,2.321489321798512
LowLow,HighLow,100,Low,83,0,2.321489321798512
LowLow,HighLow,100,Low,83,25,2.321489321798512
LowLow,HighLow,100,Low,83,50,2.321489321798512
LowLow,HighLow,100,Low,83,75,2.321489321798512
LowLow,HighLow,100,Low,83,100,2.321489321798512
LowLow,HighLow,25,High,0,0,2.321489321798512
LowLow,HighLow,25,High,0,25,2.321489321798512
LowLow,HighLow,25,High,0,50,2.321489321798512
LowLow,HighLow,25,High,0,75,2.321489321798512
LowLow,HighLow,25,High,0,100,2.321489321798512
LowLow,HighLow,25,High,20,0,2.321489321798512
LowLow,HighLow,25,High,20,25,2.321489321798512
LowLow,HighLow,25,High,20,50,2.321489321798512
LowLow,HighLow,25,High,20,75,2.321489321798512
LowLow,HighLow,25,High,20,100,2.321489321798512
LowLow,HighLow,25,High,50,0,2.321489321798512
LowLow,HighLow,25,High,50,25,2.321489321798512
LowLow,HighLow,25,High,50,50,2.321489321798512
LowLow,HighLow,25,High,50,75,2.321489321798512
LowLow,HighLow,25,High,50,100,2.321489321798512
LowLow,HighLow,25,High,83,0,2.321489321798512
LowLow,HighLow,25,High,83,25,2.321489321798512
LowLow,HighLow,25,High,83,50,2.321489321798512
LowLow,HighLow,25,High,83,75,2.321489321798512
LowLow,HighLow,25,High,83,100,2.321489321798512
LowLow,HighLow,25,Low,0,0,2.321489321798512
LowLow,HighLow,25,Low,0,25,2.321489321798512
LowLow,HighLow,25,Low,0,50,2.321489321798512
LowLow,HighLow,25,Low,0,75,2.321489321798512
LowLow,HighLow,25,Low,0,100,2.321489321798512
LowLow,HighLow,25,Low,20,0,2.321489321798512
LowLow,HighLow,25,Low,20,25,2.321489321798512
LowLow,HighLow,25,Low,20,50,2.321489321798512
LowLow,HighLow,25,Low,20,75,2.321489321798512
LowLow,HighLow,25,Low,20,100,2.321489321798512
LowLow,HighLow,25,Low,50,0,2.321489321798512
LowLow,HighLow,25,Low,50,25,2.321489321798512
LowLow,HighLow,25,Low,50,50,2.321489321798512
LowLow,HighLow,25,Low,50,75,2.321489321798512
LowLow,HighLow,25,Low,50,100,2.321489321798512
LowLow,HighLow,25,Low,83,0,2.321489321798512
LowLow,HighLow,25,Low,83,25,2.321489321798512
LowLow,HighLow,25,Low,83,50,2.321489321798512
LowLow,HighLow,25,Low,83,75,2.321489321798512
LowLow,HighLow,25,Low,83,100,2.321489321798512
LowLow,HighLow,50,High,0,0,2.321489321798512
LowLow,HighLow,50,High,0,25,2.321489321798512
LowLow,HighLow,50,High,0,50,2.321489321798512
LowLow,HighLow,50,High,0,75,2.321489321798512
LowLow,HighLow,50,High,0,100,2.321489321798512
LowLow,HighLow,50,High,20,0,2.321489321798512
LowLow,HighLow,50,High,20,25,2.321489321798512
LowLow,HighLow,50,High,20,50,2.321489321798512
LowLow,HighLow,50,High,20,75,2.321489321798512
LowLow,HighLow,50,High,20,100,2.321489321798512
LowLow,HighLow,50,High,50,0,2.321489321798512
LowLow,HighLow,50,High,50,25,2.321489321798512
LowLow,HighLow,50,High,50,50,2.321489321798512
LowLow,HighLow,50,High,50,75,2.321489321798512
LowLow,HighLow,50,High,50,100,2.321489321798512
LowLow,HighLow,50,High,83,0,2.321489321798512
LowLow,HighLow,50,High,83,25,2.321489321798512
LowLow,HighLow,50,High,83,50,2.321489321798512
LowLow,HighLow,50,High,83,75,2.321489321798512
LowLow,HighLow,50,High,83,100,2.321489321798512
LowLow,HighLow,50,Low,0,0,2.321489321798512
LowLow,HighLow,50,Low,0,25,2.321489321798512
LowLow,HighLow,50,Low,0,50,2.321489321798512
LowLow,HighLow,50,Low,0,75,2.321489321798512
LowLow,HighLow,50,Low,0,100,2.321489321798512
LowLow,HighLow,50,Low,20,0,2.321489321798512
LowLow,HighLow,50,Low,20,25,2.321489321798512
LowLow,HighLow,50,Low,20,50,2.321489321798512
LowLow,HighLow,50,Low,20,75,2.321489321798512
LowLow,HighLow,50,Low,20,100,2.321489321798512
LowLow,HighLow,50,Low,50,0,2.321489321798512
LowLow,HighLow,50,Low,50,25,2.321489321798512
LowLow,HighLow,50,Low,50,50,2.321489321798512
LowLow,HighLow,50,Low,50,75,2.321489321798512
LowLow,HighLow,50,Low,50,100,2.321489321798512
LowLow,HighLow,50,Low,83,0,2.321489321798512
LowLow,HighLow,50,Low,83,25,2.321489321798512
LowLow,HighLow,50,Low,83,50,2.321489321798512
LowLow,HighLow,50,Low,83,75,2.321489321798512
LowLow,HighLow,50,Low,83,100,2.321489321798512
LowLow,HighLow,75,High,0,0,2.321489321798512
LowLow,HighLow,75,High,0,25,2.321489321798512
LowLow,HighLow,75,High,0,50,2.321489321798512
LowLow,HighLow,75,High,0,75,2.321489321798512
LowLow,HighLow,75,High,0,100,2.321489321798512
LowLow,HighLow,75,High,20,0,2.321489321798512
LowLow,HighLow,75,High,20,25,2.321489321798512
LowLow,HighLow,75,High,20,50,2.321489321798512
LowLow,HighLow,75,High,20,75,2.321489321798512
LowLow,HighLow,75,High,20,100,2.321489321798512
LowLow,HighLow,75,High,50,0,2.321489321798512
LowLow,HighLow,75,High,50,25,2.321489321798512
LowLow,HighLow,75,High,50,50,2.321489321798512
LowLow,HighLow,75,High,50,75,2.321489321798512
LowLow,HighLow,75,High,50,100,2.321489321798512
LowLow,HighLow,75,High,83,0,2.321489321798512
LowLow,HighLow,75,High,83,25,2.321489321798512
LowLow,HighLow,75,High,83,50,2.321489321798512
LowLow,HighLow,75,High,83,75,2.321489321798512
LowLow,HighLow,75,High,83,100,2.321489321798512
LowLow,HighLow,75,Low,0,0,2.321489321798512
LowLow,HighLow,75,Low,0,25,2.321489321798512
LowLow,HighLow,75,Low,0,50,2.321489321798512
LowLow,HighLow,75,Low,0,75,2.321489321798512
LowLow,HighLow,75,Low,0,100,2.321489321798512
LowLow,HighLow,75,Low,20,0,2.321489321798512
LowLow,HighLow,75,Low,20,25,2.321489321798512
LowLow,HighLow,75,Low,20,50,2.321489321798512
LowLow,HighLow,75,Low,20,75,2.321489321798512
LowLow,HighLow,75,Low,20,100,2.321489321798512
LowLow,HighLow,75,Low,50,0,2.321489321798512
LowLow,HighLow,75,Low,50,25,2.321489321798512
LowLow,HighLow,75,Low,50,50,2.321489321798512
LowLow,HighLow,75,Low,50,75,2.321489321798512
LowLow,HighLow,75,Low,50,100,2.321489321798512
LowLow,HighLow,75,Low,83,0,2.321489321798512
LowLow,HighLow,75,Low,83,25,2.321489321798512
LowLow,HighLow,75,Low,83,50,2.321489321798512
LowLow,HighLow,75,Low,83,75,2.321489321798512
LowLow,HighLow,75,Low,83,100,2.321489321798512
LowLow,MediumHigh,0,High,0,0,2.099401887160194
LowLow,MediumHigh,0,High,0,25,2.099401887160194
LowLow,MediumHigh,0,High,0,50,2.099401887160194
LowLow,MediumHigh,0,High,0,75,2.099401887160194
LowLow,MediumHigh,0,High,0,100,2.099401887160194
LowLow,MediumHigh,0,High,20,0,2.099401887160194
LowLow,MediumHigh,0,High,20,25,2.099401887160194
LowLow,MediumHigh,0,High,20,50,2.099401887160194
LowLow,MediumHigh,0,High,20,75,2.099401887160194
LowLow,MediumHigh,0,High,20,100,2.099401887160194
LowLow,MediumHigh,0,High,50,0,2.099401887160194
LowLow,MediumHigh,0,High,50,25,2.099401887160194
LowLow,MediumHigh,0,High,50,50,2.099401887160194
LowLow,MediumHigh,0,High,50,75,2.099401887160194
LowLow,MediumHigh,0,High,50,100,2.099401887160194
LowLow,MediumHigh,0,High,83,0,2.099401887160194
LowLow,MediumHigh,0,High,83,25,2.099401887160194
LowLow,MediumHigh,0,High,83,50,2.099401887160194
